label,label_str,message,cleaned_message
0,HAM,"As d new MNT blossoms, may d jony of ur life b fragrant wt new oportnitis, ur days b brit wt new hpes &ur @ b hapi wit love Hapi Nw Mnt&sucex in ya xam.Aphsoh",new mnt blossoms may jony your life fragrant wt new oportnitis your days brit wt new hpes your hapi love hapi now mnt sucex ya xam aphsoh
0,HAM,Happy New Year to U. I wish u God's blessing throughout 2014. May the Lord's blessings never cease in ur life. Watever u touch dis year shall be fruiful.,happy new year wish god blessing throughout 2014 may lord blessings never cease your life watever touch year shall fruiful
0,HAM,Amen thanks. Hope ull come around?,amen thanks hope ull come around
0,HAM,"As u step in2 anoda yr of ur lif,may u plnt&rip fa4,sik &fnd,knck&wil b open un2 u,u'l nt xpir b4 u acquir ur @dsirs,I wsh u many mor yrs in gd hlth.HBD Afusat",step in2 anoda yr your lif may plnt rip fa4 sik fnd knck wil open un2 not xpir acquir your dsirs wsh many mor yrs gd hlth hbd afusat
0,HAM,"I pray 4 mercy of God ova urlife dis mont,u wil find f4 evriwre &may this mth of septemba..Bring u a lot of gudtins& Happiness.i wish u succex in al ur exams.",pray mercy god ova urlife mont wil find f4 evriwre may mth septemba bring lot gudtins happiness wish succex al your exams
0,HAM,"A praya 2bless ur way,a wish 2lighten ur moment,cheer 2 perfect ur day,text 2 say hw ar u&hw is evritins.HAPPY EID-EL-FITRI 2 U AND UR FAMILY.",praya 2bless your way wish 2lighten your moment cheer perfect your day text say ar evritins happy eid el fitri your family
1,SPAM,"Y'ello! Your data balance is 8.47MB, Expires: 29/Apr/2014 11:49. Your subscription will be auto renewed and all unused data rolled over after renewal.",ello your data balance 47mb expires 29 apr 2014 11 49 your subscription will auto renewed unused data rolled renewal
1,SPAM,"Y'ello! Your data balance is 56.23MB, Expires: 29/Apr/2014 11:49. Your subscription will be auto renewed and all unused data rolled over after renewal.",ello your data balance 56 23mb expires 29 apr 2014 11 49 your subscription will auto renewed unused data rolled renewal
1,SPAM,"Y'ello! Your data balance is 82.83MB, Expires: 29/Apr/2014 11:49. Your subscription will be auto renewed and all unused data rolled over after renewal.",ello your data balance 82 83mb expires 29 apr 2014 11 49 your subscription will auto renewed unused data rolled renewal
1,SPAM,"Dear Customer, migration is not allowed. Thank you.",dear customer migration not allowed thank you
1,SPAM,Write your own review on MTN Data Services. Follow us on Twitter http://twitter.com/MTNNG and Facebook http://www.facebook.com/MTNLoaded.,write your review mtn data services follow twitter http twitter com mtnng facebook http www facebook com mtnloaded
1,SPAM,"Y'ello! Please note that your 100MB Mobile Data plan will be renewed and N1000 will be deducted from your account. Ignore this message to renew, or text NO to 131 to cancel the service. Thank you!",ello please note your 100mb mobile data plan will renewed n1000 will deducted your account ignore message renew text no 131 cancel service thank you
1,SPAM,Y'ello! You have received 100MB extra data. Valid for 30Days. Dial *559*2# for balance on extra data. Enjoy!,ello you received 100mb extra data valid 30days dial 559 balance extra data enjoy
1,SPAM,"Welcome to 100MB Mobile Data plan, expires 29/Apr/2014 11:49. Text 2 to 131 to view balance. You will be charged bundle rate at data bundle exhaustion within subscription validity.",welcome 100mb mobile data plan expires 29 apr 2014 11 49 text 131 view balance you will charged bundle rate data bundle exhaustion within subscription validity
0,HAM,"gud morning big bro, I av alittle problem with the system with me.I tried to on it buh not booting. don't know wats wrong",gud morning big bro alittle problem system tried buh not booting don know wats wrong
1,SPAM,"Welcome! Your LG E445 cannot receive any settings. Please visit our web site, http://www.gloworld.com, or call Prepaid: 121 or Postpaid: 200 to be configured.",welcome your lg e445 cannot receive settings please visit web site http www gloworld com call prepaid 121 postpaid 200 configured
1,SPAM,GUARANTEED N50 FREE AIRTIME with Sunlight Delights on your next purchase of Sunlight detergent before 10 Sept. Simply text code inside pack. SMS STOP to optout.,guaranteed n50 free airtime sunlight delights your next purchase sunlight detergent 10 sept simply text code inside pack sms stop optout
1,SPAM,Thanks for buying Sunlight! You have not been rewarded this time. Keep buying Sunlight to be a part of the Sunlight Delights!,thanks buying sunlight you not rewarded time keep buying sunlight part sunlight delights
1,SPAM,A3442710735,a3442710735
1,SPAM,"Dear Customer,your unused 0 MB data plan has expired on 2014-08-29.Please recharge your account to continue to enjoy the service.",dear customer your unused mb data plan expired 2014 08 29 please recharge your account continue enjoy service
1,SPAM,Please call me. Get 100% bonus when you recharge with *885*RechargePin# on SmoothTalk and Trutalk. Bonus expires daily @ 11:59pm.,please call get 100 bonus you recharge 885 rechargepin smoothtalk trutalk bonus expires daily 11 59pm
0,HAM,aunty Aminat born o,aunty aminat born
0,HAM,8039383254,8039383254
0,HAM,You transferred N100.00 to 23481XXXXXX02. Your new account balance is N75.49. Thanks for using share n sell service.,you transferred n100 00 23481xxxxxx02 your new account balance n75 49 thanks using share sell service
0,HAM,You transferred N100.00 to 23480XXXXXX64. Your new account balance is N184.09. Thanks for using share n sell service.,you transferred n100 00 23480xxxxxx64 your new account balance n184 09 thanks using share sell service
0,HAM,You transferred N800.00 to 2348XXXXXX025. Your new account balance is N284.09. Thanks for using share n sell service.,you transferred n800 00 2348xxxxxx025 your new account balance n284 09 thanks using share sell service
0,HAM,"Inspire your callers with callertunez Isaiah 43:18&19, Remember ye not the former things.... Behold, I will do a new thing;... Send 026077 to 4100 at N50.",inspire your callers callertunez isaiah 43 18 19 remember ye not former things behold will new thing send 026077 4100 n50
1,SPAM,Yello! Prayer is rewarding n life enhancing conversation with God. God wants us to call Him so that He can answer our prayers. Call 450122 for MTN Daily prayers,yello prayer rewarding life enhancing conversation god god wants call can answer prayers call 450122 mtn daily prayers
1,SPAM,Subscribe to Tribune Newspaper for 7 days free and get two other news and gist products for 7 days free. Text TRW to 4900. Renewal at N30/week.,subscribe tribune newspaper days free get two news gist products days free text trw 4900 renewal n30 week
1,SPAM,"Ref: 448423310    24/08 21:29:15    Bonus: Dial*559*1#    Amt: N1,000.00    Prev bal: N223.89    Bal: N1,223.89    Visit: http://vtm.mtnonline.com/  From: OneCard Nigeria",ref 448423310 24 08 21 29 15 bonus dial 559 amt n1 000 00 prev bal n223 89 bal n1 223 89 visit http vtm mtnonline com onecard nigeria
0,HAM,"just say amin, may Allah accept ur prayer as i wish for myself, we re still unlawful to ourselve bt may Allah make us lawful to ourselve & 4give us.i luv u.",say amin may allah accept your prayer wish still unlawful ourselve bt may allah make lawful ourselve 4give love
0,HAM,375865298014. Manage it to do wat i askd u do.,375865298014 manage wat askd
0,HAM,3.33E+11,33e 11
0,HAM,"Etisalat 200,6.87E+14,6.81E+14,3.54E+14,7.96E+14,   Glo 200,1.12E+14,1.12E+14",etisalat 200 87e 14 81e 14 54e 14 96e 14 glo 200 12e 14 12e 14
0,HAM,Please send me credit. Get 100% bonus when you recharge with *885*RechargePin# on SmoothTalk and Trutalk. Bonus expires daily @ 11:59pm.,please send credit get 100 bonus you recharge 885 rechargepin smoothtalk trutalk bonus expires daily 11 59pm
0,HAM,"No disease/plague shal com near ur dwelling place; Allah wil kp u frm evil @ all times. Babi, i had bn awake all alone 4 d pst 1 hour bein sorrwful of who is goin 2 b my 2nd half, pls com bk 2 me, I luv u, Hozain.",no disease plague shal com near your dwelling place allah wil kp frm evil times babi bn awake alone pst hour bein sorrwful goin 2nd half please com bk love hozain
0,HAM,"I was on way comin bt u said u ar in class, i waited 4 ur call bt no rsponc, so am on my way 2 ijebu bye.",way comin bt said ar class waited your call bt no rsponc way ijebu bye
0,HAM,"I'm sorry for breaking ma promise by calling u, I only want to know y u didn't come again yesterday as u av said earlier.",sorry breaking ma promise calling want know didn come yesterday said earlier
0,HAM,Salami Afusat 00XXXXXX33Gtb,salami afusat 00xxxxxx33gtb
0,HAM,First bank acc;No: 30XXXXXX56Name: Salami AFUSAT,first bank acc no 30xxxxxx56name salami afusat
0,HAM,First bank acc;No: 30XXXXXX056Name: Salami AFUSAT,first bank acc no 30xxxxxx056name salami afusat
0,HAM,First bank acc;No: 30XXXXXX056Name: Salami AFUSATGTBank acc;No: 0050964333Name: Salami AFUSAT,first bank acc no 30xxxxxx056name salami afusatgtbank acc no 0050964333name salami afusat
0,HAM,Please call me. I Love you. Get 100% bonus when you recharge with *885*RechargePin# on SmoothTalk and Trutalk. Bonus expires daily @ 11:59pm.,please call love you get 100 bonus you recharge 885 rechargepin smoothtalk trutalk bonus expires daily 11 59pm
0,HAM,Aldo i dnt knw wah i did 2u but wateva t may am xowi. av missed ur presnce in ma hrt n i wnt ma fwend bak. No 1can rplace ur place in my hrt.I care n stil luv u,aldo dnt knw wah 2u wateva may xowi missed your presnce ma hrt wnt ma fwend bak no 1can rplace your place hrt care stil love
0,HAM,"I wsh u d bst of d bst tin in lif,As u step in2 anda yr of ur lif,may u plnt &rip fa4,sik &fnd,knck&wil b open un2 u,u'l nt xpir b4 u acquir ur @dsirs,HAPI BDAY,1.12E+14,1.12E+14",wsh bst bst tin lif step in2 anda yr your lif may plnt rip fa4 sik fnd knck wil open un2 not xpir acquir your dsirs hapi bday 12e 14 12e 14
0,HAM,Tanks. Wish u all da v.best too,tanks wish da best
0,HAM,"Dis exam wl mark d last semi final exam in ds degree 4u,u shal b resucitated 2greater height 2ru a divine speed n ur expectatn shal nt b cut short.SUCES dearie",exam wl mark last semi final exam ds degree 4u shal resucitated 2greater height 2ru divine speed your expectatn shal not cut short suces dearie
0,HAM,Gud a.m dearie....pls hlp me bring ur 501note to skul and beep me wen u are in skul.takia,gud dearie please hlp bring your 501note skul beep wen skul takia
0,HAM,don't come again. I don c key,don come don key
0,HAM,Life is a game and true love is a trophy. Come play with me. C.a.l.l me:  +41799772924,life game true love trophy come play 41799772924
0,HAM,"Dial *662# on ur phone & follow d options, enter for facebook plan, it cost #65 only per month.pls dnt tell any body. Den lets chat.",dial 662 your phone follow options enter facebook plan cost 65 per month please dnt tell body den lets chat
0,HAM,Just arvd. Tak care,arvd tak care
0,HAM,Ju,ju
0,HAM,Am stil waiyx to see ur sallah outluk even though u dd nt request for anythx.,stil waiyx see your sallah outluk even though dd not request anythx
0,HAM,"Pls 4 d sake of Allah,help me bring all your note 2morrw.I want to do d photocopy.Jo sha nu mi.I wanted to come yesterday b4,dats I called bt I wasn't my self.Olorun ko ni da oju ti e.Thanks",please sake allah help bring your note 2morrw want photocopy jo nu mi wanted come yesterday dats called bt wasn self olorun ko ni da oju ti thanks
0,HAM,"Bro.... 997692216437, 196382549009 abeg quickly credit d data 2 dis numba fasts. plz no dulling.... 1luv bro.",bro 997692216437 196382549009 please quickly credit data numba fasts please no dulling 1luv bro
0,HAM,May you be guided by your faith in Allah and shine in his divine blessings! Eid Mubarak.,may you guided your faith allah shine divine blessings eid mubarak
0,HAM,"As the holy month of Ramadan ends, may Allah bless you with happiness and grace your home with warmth and peace.",holy month ramadan ends may allah bless you happiness grace your home warmth peace
0,HAM,"Recite Quran for blessings and recite your prayers, the Merciful will give you more than your heart desires.",recite quran blessings recite your prayers merciful will give you your heart desires
0,HAM,Salami Afusat070XXXXXX60,salami afusat070xxxxxx60
0,HAM,624577515553(400)662866068980(100)Phone number: 070XXXXXX860,624577515553 400 662866068980 100 phone number 070xxxxxx860
0,HAM,"Good morning, been scared of what? Don't you respect people's felling, am a free, because I've off-load the heavy load of felling from my heart, so if you have anything to discuss, be free to discuss wit me. Still always by your side my angel.",good morning scared don you respect people felling free load heavy load felling heart you anything discuss free discuss still always your side angel
0,HAM,I'm now bin scared to open up and to talk to u even wen I av tins to talk about. Anyway hope u r good?,now bin scared open talk even wen tins talk anyway hope good
0,HAM,I'm in class,class
0,HAM,(589444062802).                                 (468960603469).                                 (834113070496) Each is MTN #750,589444062802 468960603469 834113070496 mtn 750
0,HAM,Patience keeps hope alive. Hope keeps faith alive and Faith keeps you alive.PatienceHopeFaith These three virtues moves you from your experience to,patience keeps hope alive hope keeps faith alive faith keeps you alive patiencehopefaith three virtues moves you your experience
0,HAM,"Am sorry for not picking ur calls, you never offended me in anyway, and even if you do, I can't be angry wit u. I must confess, am addicted to you. Love",sorry not picking your calls you never offended anyway even you can angry must confess addicted you love
0,HAM,"Gud morning Sir, tanx for the other day. I really appreciate it. Hw is work family sir? Ma regards to dem. Tank youuu",gud morning sir tanx day really appreciate work family sir ma regards thank youuu
0,HAM,#400=(600563628918) #200=248013808988#200=250071012215#200=301720255494,400 600563628918 200 248013808988 200 250071012215 200 301720255494
1,SPAM,"Dear Client, Thank you for subscribing to our data bundles. To check your balance text SHAREBALANCE to 131. For updates/promos Visit www.mdataplans.com.ng",dear client thank you subscribing data bundles check your balance text sharebalance 131 updates promos visit www mdataplans com ng
0,HAM,"Gud morning sir, tanx 4yestaday.I appreciate it sir. I tried calling u yesterday wen I got back in2 d school premise.pls sir I'll like 2 knw wen u r available.",gud morning sir tanx 4yestaday appreciate sir tried calling yesterday wen got back in2 school premise please sir like knw wen available
0,HAM,May evrytin Hapi&Brit B urs on ur day Frm morning Til 9t&den.2ru d Year.May d same Tin hold True so dt each Day is Filed wit Life's Bst Tin 4u!Hapi Bday.Aphsoh,may evrytin hapi brit urs your day frm morning til 9t den 2ru year may tin hold true dt day filed life bst tin 4u hapi bday aphsoh
0,HAM,"It is a grt joy to witnes anoda yr in ur life today i pray dat watever u desire 4rm God wil b granted unto u, good health sha b ur potion, u sha b great, sucess in ur academics, ur family sha bles & songs of joy sha flow 4rm mouth til d end of dis year. Hapi Birthday to u LLNP",grt joy witnes anoda yr your life today pray watever desire 4rm god wil granted unto good health your potion great sucess your academics your family bles songs joy flow 4rm mouth til end year hapi birthday llnp
0,HAM,081XXXXX256,081xxxxx256
0,HAM,"As u step in2 anoda yr of ur lif,may u plnt &rip fa4,sik &fnd,knck&wil b open un2 u,u'l nt xpir b4 u acquir ur @dsirs,HAPI BDAY,I wsh u many mor yrs in gd hlth",step in2 anoda yr your lif may plnt rip fa4 sik fnd knck wil open un2 not xpir acquir your dsirs hapi bday wsh many mor yrs gd hlth
0,HAM,May  Everything Happy And Everything Bright Be Yours On Your Birthday From Morning Till Night. And Then Through The Year May The Same Thing Hold True So That Each Day Is Filled With Life’s Best Things For You!HAPI B'DAY,may everything happy everything bright yours your birthday morning till night year may thing hold true day filled life best things you hapi day
0,HAM,Salami Afusat 00XXXXXX33,salami afusat 00xxxxxx33
0,HAM,"Cisse gud morning, pls help me with card any amount, ma exam stating on Monday, and no money on me. Baba Hassan no gri send anything. Afusat",cisse gud morning please help card amount ma exam stating monday no money baba hassan no gri send anything afusat
0,HAM,Salami Afusat Gtbank no: 00XXXXXX33,salami afusat gtbank no 00xxxxxx33
0,HAM,At ikorodu plz help me baba,ikorodu please help baba
0,HAM,"Av2nun hw is work, baba said u shoul give me 1000 n help me greet br ismail very well",av2nun work baba said shoul give 1000 help greet br ismail well
0,HAM,"D ultimat mesur of a man s nt whr he stnds in momnts of cm4t,bt whr he stnds @tyms of chaleng.Stnd up nw&join d tim of chmpion in ur exm,u shl excel BY HIS GRCE",ultimat mesur man not stnds momnts cm4t bt stnds tyms chaleng stnd now join tim chmpion your exm shl excel grce
0,HAM,"I wish you heaven's best as u start ur exams today, favour,grace n mercy will be sufficient for yu. Your labour will be highly favoured.see yu at d top.",wish you heaven best start your exams today favour grace mercy will sufficient yu your labour will highly favoured see yu top
0,HAM,"D Lord is d effort crowner,may he crown ur effort 2 yield a greater success as u ar writin ur exams dis semester,u wil be d head,i wish u d best in ur exams!",lord effort crowner may crown your effort yield greater success ar writin your exams semester wil head wish best your exams
0,HAM,"Hapi bday sis, wullnp.many more years in gud health, wealth nd sound mind BY HIS GRACE. AMIN. Enjoy ur day",hapi bday sis wullnp many years gud health wealth sound mind grace amin enjoy your day
0,HAM,"Tanx, I wish u all the best u  desire. Dis mnt shall b a month of fulfillment and happiness for everyone of us by HIS GRACE",tanx wish best desire mnt shall month fulfillment happiness everyone grace
0,HAM,"Happy new month,wishing you the best this month has to offer.pray that this month brings favour and joy to you.have a wonderful month.",happy new month wishing you best month offer pray month brings favour joy you wonderful month
0,HAM,"Dear SALAMI, school fee Ref: FUN/FEE/RSG/201314/1/76543 Bank: GTBANK Date: 10/03/14 14:14:19 Amt:15,850.00. Go online to complete your course registration and print receipt.",dear salami school fee ref fun fee rsg 201314 76543 bank gtbank date 10 03 14 14 14 19 amt 15 850 00 go online complete your course registration print receipt
0,HAM,"As u step in2 anoda year of ur life may u plant & reap favor,dig & find water,evry door u knock wil b open unto u,u'l nt xpire b4 u acquire ur @desires,HAPI B'DAY sir,I wsh u many more years in gud health INSHA ALLAH,AMIN",step in2 anoda year your life may plant reap favor dig find water evry door knock wil open unto not xpire acquire your desires hapi day sir wsh many years gud health insha allah amin
0,HAM,Many thanks,many thanks
0,HAM,"Gudmawni, hw was nite Salami Azeez O. GTB 01XXXXXX68",gudmawni nite salami azeez gtb 01xxxxxx68
0,HAM,"Asalam alaykum sir. I appreciate u.I don't know Hw to tank u enof buh I know Almighty Allah will help me tank u. He'l surprise u beyond ur expectations,He'l lift u up abov ur enemies,u shall av d course to say ALHAMDULILAH always Insha Allah. I say Jaza kum llahu khairan. Tanks",asalam alaykum sir appreciate don know thank enof buh know almighty allah will help thank surprise beyond your expectations lift abov your enemies shall course say alhamdulilah always insha allah say jaza kum llahu khairan tanks
0,HAM,"Hapi bday sis, wullnp.many more years in gud health, wealth nd sound mind in sha Allah..roshidat",hapi bday sis wullnp many years gud health wealth sound mind allah roshidat
0,HAM,"The unforgetable day in my life is d date of ur birthday,ur memories will forever linger in my heart, HAPPY BIRTHDAY 2 U.",unforgetable day life date your birthday your memories will forever linger heart happy birthday
0,HAM,"Wishing u not just a smile but laught,nt just hapines bt joy,nt just riches bt wealth nd most of all luv nd peace of mind.HAPI BIRTHDAY.",wishing not smile laught not hapines bt joy not riches bt wealth love peace mind hapi birthday
0,HAM,"When you're lonely,i wish you luv!When you're down,I wish you joy!When you're troubled,I wish you peace!When things seem empty,i wish you hope! HAPPY BORNDAY 2 U",you lonely wish you love you wish you joy you troubled wish you peace things seem empty wish you hope happy bornday
0,HAM,"May d yr 2014 brngs joy, appiness, mercy, prosperity 2 our lif, nd as our country nigeria is celebratin 100 yrs in 2014 let ur blesin upon our lif b ova 100's U shal arise nd shine. appy nw year.",may yr 2014 brngs joy appiness mercy prosperity lif country nigeria celebratin 100 yrs 2014 let your blesin upon lif ova 100 shal arise shine appy now year
0,HAM,"We wish 2 say a BIG thk u 4 patnering with us over d past yrs...also,in anticipation of ur continued support and patronage ds New yr.Wishing U every Success!!",wish say big thk patnering past yrs anticipation your continued support patronage ds new yr wishing every success
0,HAM,"As the new year blossoms, may the journey of your life be fragrant with new opportunities, your days be bright with new hopes and your heart be happy with love! Happy New Year!",new year blossoms may journey your life fragrant new opportunities your days bright new hopes your heart happy love happy new year
0,HAM,"AS 2013 IS GOING 2 D END, U MAY NOT END WITH IT.2014 D BEGINING OF NEW LIFE, BLESSING, MERCIES, FAVOUR AND TOTAL BREAKTHROUGH 4 U.MERRY XMAS AND HAPPY NEW YEAR IN ADVANCE.",2013 going end may not end 2014 begining new life blessing mercies favour total breakthrough merry xmas happy new year advance
0,HAM,I luv u,love
1,SPAM,Go to http://g.co/gms/hw2q4gt8d3d to create your Google account,go http co gms hw2q4gt8d3d create your google account
0,HAM,Kindnez is a sign of man.D most xclent act iz 2gladen d @ of doz dear 2us.We seek Allah in His infinite mercy 2blez uz wif a kind @...Stay blezd & Jum@ karim!!!,kindnez sign man xclent act iz 2gladen doz dear 2us seek allah infinite mercy 2blez uz wif kind stay blezd jum karim
0,HAM,"May u b stolen by peacful slp,kidnap by swt drmz,just 2wakup 2maow mawin n fnd ur h@ fild by joy n apynez... Swt drmz n grt skulin wk ahead!",may stolen peacful slp kidnap swt drmz 2wakup 2maow mawin fnd your fild joy apynez swt drmz grt skulin wk ahead
0,HAM,Finkn of a luvly 9te lyk diz wen i wl walk u down wif ur handz in mine 2a beautiful gardern just 2ask ow did ur day went?... Hopn u ar gud? Splndid 9te rest...,finkn luvly 9te lyk diz wen wl walk wif your handz mine 2a beautiful gardern 2ask ow your day went hopn ar gud splndid 9te rest
0,HAM,"It's time 2 put dat adorable head of urs on ur pillor, close dose lovely eyes,wipe dat  mischievous smile off ur cute face,give dat body a rest.sweet dream.",time put adorable head urs your pillor close dose lovely eyes wipe mischievous smile your cute face give body rest sweet dream
0,HAM,"All mornin r lyk paintin,u nid a lil inspiratn 2 get u goin,a lil smile 2 brighten it,n a msg 4rm a frnd 2 color ur day.So get up guy,join d train of CHAMPIONS.",mornin lyk paintin nid lil inspiratn get goin lil smile brighten message 4rm frnd color your day get guy join train champions
0,HAM,Ramadhan has come and gone may Allah accept our fast and continue to instill the virtues of the blessed mth in us.Amin Happy id el fitri celebration,ramadhan come gone may allah accept fast continue instill virtues blessed mth amin happy id el fitri celebration
0,HAM,"Wen u clos ur eyz...u c somtin difrent, u can feel somtin difrent & u can achiev somtin difrent...Close ur eyz & achiev SuCcesS! Barka Lahu fi in ur exams.",wen clos your eyz somtin difrent can feel somtin difrent can achiev somtin difrent close your eyz achiev success barka lahu fi your exams
1,SPAM,Your call to 081XXXXXX72 for 54 secs cost NGN 10.80. Your balance is NGN 5.72.Dial *0805*25# for Jolof bundle of 2 onnet+1 offnet Min+3 Onnet SMS for N25 only,your call 081xxxxxx72 54 secs cost ngn 10 80 your balance ngn 72 dial 0805 25 jolof bundle onnet offnet min onnet sms n25
0,HAM,"Baby, where u ryt now.i am stil in school",baby ryt now stil school
0,HAM,A special smile: a special faceMy special M.J i cant replace...,special smile special facemy special cant replace
0,HAM,"Sup cutest,i saw ur missed call very late @night ma binu for not pickg up. U get paper 2dai, ryt? jes lyk me too.4m d bottom of ma hrt, i wish u d best",sup cutest saw your missed call late night ma binu not pickg get paper 2dai ryt jes lyk 4m bottom ma hrt wish best
0,HAM,"i wanna tak my bath and giv an hints relatin to tomorrow's paper to my colleagues @ school.its lyk am even late alredy, ...cal u later",want tak bath giv hints relatin tomorrow paper colleagues school lyk even late alredy cal later
0,HAM,"Never say goodbye to someone who loves you,Never say thanks to who realy needs you,Neva blame a person who realy trusts you,Neva forget that guy who thinks of you as life.best of luck in your endeavours,and do av a splendid day prinxess",never say goodbye someone loves you never say thanks realy needs you neva blame person realy trusts you neva forget guy thinks you life best luck your endeavours splendid day prinxess
0,HAM,"...i'll call you around 9post meridian tonight,stay tuned",call you around 9post meridian tonight stay tuned
0,HAM,"Tak a very gud kia of ursef,remi cares",tak gud kia ursef remi cares
0,HAM,"It is more than pen+brain,it is knowledge.It is more than read+pass,it is understanding.It is more than cram+pour,it is retentive  memory.i wish u d gifts of knowledge,understanding,wisdom and luck throughout ur exam period.Go and excel,M.J my lil cinderella",pen brain knowledge read pass understanding cram pour retentive memory wish gifts knowledge understanding wisdom luck throughout your exam period go excel lil cinderella
0,HAM,"i kno sey even if na crawl u dey crawl all d way 4m ijebu,u go don land 4 abk.buh u dnt wanna cal cuz of ma packages that ar stil in ur possession...lolz.op u ad a 9ice trip,Princess?",kno sey even na crawl crawl way 4m ijebu go don land abk buh dnt want cal cuz ma packages ar stil your possession lolz op ad 9ice trip princess
0,HAM,"i dunno ma credit iz abt 2b exhausted.wot i av left on ma phone iznt up to #20 agan n thats y i cudnt 're-call'.i'll surely dream of M.J,d most sumptuos starlet on ds planet n its nt bad if u alxo mak me awake in ur dream too.slip tyt",dunno ma credit iz abt 2b exhausted wot left ma phone iznt 20 agan thats cudnt call surely dream sumptuos starlet ds planet not bad alxo mak awake your dream slip tyt
0,HAM,yeye guy....tnks xo much n top of d morning to u.M.J,yeye guy tnks xo much top morning
0,HAM,"Mrs Cold-catcher,i just wanna say hi and know you are doing great.today's weather report says that ogun state shares 26deg celsius,so take hot tea this morning and hold on tight to your cardigan.Remi cares",mrs cold catcher want say hi know you great today weather report says ogun state shares 26deg celsius take hot tea morning hold tight your cardigan remi cares
1,SPAM,"Dear Valued Subscriber, recharge N800 within next 3 days and get 50% bonus talktime Glo to Glo, Glo Unlimited",dear valued subscriber recharge n800 within next days get 50 bonus talktime glo glo glo unlimited
0,HAM,9.25E+14,25e 14
0,HAM,9064458851130.  ukulu jane.    gtb,9064458851130 ukulu jane gtb
0,HAM,Open the eyes of ur heart and see how lovely the love that i share with u. All of me love all of u.,open eyes your heart see lovely love share love
0,HAM,You mean a lot to me Angel. I can't hide my feeling for loving u.,you mean lot angel can hide feeling loving
0,HAM,You mean a lot to me Angel. I can hide my feeling for loving u.,you mean lot angel can hide feeling loving
1,SPAM,3.88E+11,88e 11
0,HAM,00XXXXXX4 obeka adakole christian gtbank,00xxxxxx4 obeka adakole christian gtbank
0,HAM,If the sun refuses to shine the rain wont fall; and the northern stars wil remain constant like my love for u.  love u with my whole heart.  each moment without u always  seems like eternity,sun refuses shine rain wont fall northern stars wil remain constant like love love whole heart moment without always seems like eternity
1,SPAM,"As we enter the EMBER  months,Rejoice in the Lord for the LORD is with you, Text 023278 to 4100 to download tune EBEZINA by Gospel Sensation PREYE @N50 monthly",enter ember months rejoice lord lord you text 023278 4100 download tune ebezina gospel sensation preye n50 monthly
0,HAM,"Beloved, as u continue dis exams, b of gud courage bcos God will help U! Neither b afraid 4 thy end shal b Glorious & Beta dan ur beginning. Haggai 2:9. SHALOM",beloved continue exams gud courage bcos god will help neither afraid thy end shal glorious beta dan your beginning haggai shalom
0,HAM,Thanks alot for today. God bless u much,thanks alot today god bless much
0,HAM,"Welcom2Sept.,d mont 2 b rememberd4gud!even as u go 4th in dz mont, relent nt in prayas,neither fear, 4 he is wit u[EMMANUEL]Word aglow-Ps16vs8.HNMWe r 1",welcom2sept mont rememberd4gud even go 4th dz mont relent not prayas neither fear emmanuel word aglow ps16vs8 hnmwe
0,HAM,Gdevnin blvd.Subzon servic coms up 2moro @MAPOLY.We r 2 converge @TAC Camp ass.by 7:00am wit a token of #200PLS NOTE:der wil b no a€¿AFRICAN TIMEa€¿!we ar 1,gdevnin blvd subzon servic coms 2moro mapoly converge tac camp ass 00am token 200pls note der wil no african timea ar
0,HAM,An ordnary stone in David's hand had an xtra-ordnay efect on Goliath.May d ordnary tinz u do hens4th result 2 an extra-ordnary brk2rus.Success in ur xams,ordnary stone david hand xtra ordnay efect goliath may ordnary tinz hens4th result extra ordnary brk2rus success your xams
0,HAM,"GOOD SUCCESS is d reward of hard work. Forget d past, study hard & rely on God 4 d best. My prayers are wit u all through d exams. Happy New Month.'Seyi ADEBOTE",good success reward hard work forget past study hard rely god best prayers exams happy new month seyi adebote
0,HAM,"Beloved, I earnestly wish above all things that thou mayest prosper in ur forthcoming exams. My best wishes with you as u prepare. Success Ahead! 'Seyi ADEBOTE.",beloved earnestly wish things thou mayest prosper your forthcoming exams best wishes you prepare success ahead seyi adebote
0,HAM,As u prep for dis xam may doors of wisdom undastndin knwldg gwd health n sound mind b opend  unto u. Fear not 4 d Lord ll gv u gr8 sucess... Lov u! Olu~vickey,prep xam may doors wisdom undastndin knwldg gwd health sound mind opend unto fear not lord gv gr8 sucess lov olu vickey
0,HAM,He is beside me nio,beside nio
0,HAM,"Blvd, all glory 2 God 4 d success of d snt4t, we wud b having a mting dis Saturday by 5pm in camp ass 2 conclude plans on Dinar/yrbook ur presence is important",blvd glory god success snt4t would mting saturday 5pm camp ass conclude plans dinar yrbook your presence important
0,HAM,"Guday, hw av u bn? As a plan 2 actualize our preptn 2wards d FYB Snt4t, we wud b Avin an ovanyte mtin 2moro wed by 10pm at camp ass. Ur presence is Importnt.",guday bn plan actualize preptn 2wards fyb snt4t would avin ovanyte mtin 2moro wed 10pm camp ass your presence importnt
0,HAM,"Gudday blvd, as d day forges ahead, a season approaches, in harness expectatn of FYB snd4t, we wud b mtin at camp ass 2day by 6pm, don't b left out. Luv You.",gudday blvd day forges ahead season approaches harness expectatn fyb snd4t would mtin camp ass 2day 6pm don left love you
